,year,race,age,gender,city,state,outcome,age_range
13615,2015,B,22,male,Columbus,OH,Open/No arrest,19-25
13616,2015,B,24,male,Columbus,OH,Closed by arrest,19-25
13617,2015,B,35,female,Columbus,OH,Closed by arrest,35-54
13618,2015,B,16,male,Columbus,OH,Closed by arrest,0-18
13619,2015,B,48,male,Columbus,OH,Open/No arrest,35-54
13620,2015,B,19,male,Columbus,OH,Open/No arrest,19-25
13621,2015,B,23,male,Columbus,OH,Closed by arrest,19-25
13622,2015,B,Unknown,female,Columbus,OH,Open/No arrest,Unknown
13623,2015,W,27,male,Columbus,OH,Closed by arrest,26-34
13624,2015,B,19,male,Columbus,OH,Open/No arrest,19-25
13625,2015,B,59,male,Columbus,OH,Closed by arrest,55-64
13626,2015,B,28,male,Columbus,OH,Closed by arrest,26-34
13627,2015,B,27,male,Columbus,OH,Closed by arrest,26-34
13628,2015,B,26,male,Columbus,OH,Open/No arrest,26-34
13629,2015,B,36,male,Columbus,OH,Open/No arrest,35-54
13630,2015,H,36,male,Columbus,OH,Open/No arrest,35-54
13631,2015,B,40,male,Columbus,OH,Open/No arrest,35-54
13632,2015,B,24,male,Columbus,OH,Open/No arrest,19-25
13633,2015,B,16,male,Columbus,OH,Open/No arrest,0-18
13634,2015,B,24,male,Columbus,OH,Open/No arrest,19-25
13635,2015,B,17,male,Columbus,OH,Open/No arrest,0-18
13636,2015,B,29,female,Columbus,OH,Closed by arrest,26-34
13637,2015,W,31,male,Columbus,OH,Closed by arrest,26-34
13638,2015,W,30,female,Columbus,OH,Closed by arrest,26-34
13639,2015,W,7,male,Columbus,OH,Closed by arrest,0-18
13640,2015,B,35,male,Columbus,OH,Open/No arrest,35-54
13641,2015,H,27,male,Columbus,OH,Closed without arrest,26-34
13642,2015,H,17,male,Columbus,OH,Open/No arrest,0-18
13643,2015,H,39,male,Columbus,OH,Open/No arrest,35-54
13644,2015,B,19,male,Columbus,OH,Open/No arrest,19-25
13645,2015,B,17,male,Columbus,OH,Closed by arrest,0-18
13646,2015,B,17,male,Columbus,OH,Closed by arrest,0-18
13647,2015,W,Unknown,male,Columbus,OH,Open/No arrest,Unknown
13648,2015,W,62,female,Columbus,OH,Open/No arrest,55-64
13649,2015,B,35,male,Columbus,OH,Open/No arrest,35-54
13650,2015,H,21,male,Columbus,OH,Open/No arrest,19-25
13651,2015,H,18,female,Columbus,OH,Open/No arrest,0-18
13652,2015,O,32,male,Columbus,OH,Closed by arrest,26-34
13653,2015,W,21,male,Columbus,OH,Closed by arrest,19-25
13654,2015,B,18,male,Columbus,OH,Closed without arrest,0-18
13655,2015,B,51,male,Columbus,OH,Open/No arrest,35-54
13656,2015,B,53,male,Columbus,OH,Open/No arrest,35-54
13657,2014,B,26,male,Columbus,OH,Closed by arrest,26-34
13658,2014,B,27,male,Columbus,OH,Open/No arrest,26-34
13659,2014,B,15,male,Columbus,OH,Closed by arrest,0-18
13660,2014,B,27,male,Columbus,OH,Closed by arrest,26-34
13661,2014,B,21,male,Columbus,OH,Closed by arrest,19-25
13662,2014,B,42,female,Columbus,OH,Open/No arrest,35-54
13663,2014,B,21,male,Columbus,OH,Closed by arrest,19-25
13664,2014,B,28,male,Columbus,OH,Open/No arrest,26-34
13665,2014,W,54,female,Columbus,OH,Closed by arrest,35-54
13666,2014,B,56,male,Columbus,OH,Closed by arrest,55-64
13667,2014,H,53,male,Columbus,OH,Open/No arrest,35-54
13668,2014,B,4,female,Columbus,OH,Closed by arrest,0-18
13669,2014,W,70,male,Columbus,OH,Closed without arrest,65+
13670,2014,W,50,male,Columbus,OH,Closed without arrest,35-54
13671,2014,B,19,male,Columbus,OH,Closed by arrest,19-25
13672,2014,B,31,male,Columbus,OH,Open/No arrest,26-34
13673,2014,B,23,male,Columbus,OH,Closed by arrest,19-25
13674,2014,B,35,female,Columbus,OH,Open/No arrest,35-54
13675,2014,B,18,male,Columbus,OH,Open/No arrest,0-18
13676,2014,B,19,male,Columbus,OH,Open/No arrest,19-25
13677,2014,B,18,male,Columbus,OH,Open/No arrest,0-18
13678,2014,B,8,male,Columbus,OH,Closed by arrest,0-18
13679,2014,B,36,male,Columbus,OH,Open/No arrest,35-54
13680,2014,B,31,female,Columbus,OH,Open/No arrest,26-34
13681,2014,W,89,female,Columbus,OH,Closed by arrest,65+
13682,2014,O,44,male,Columbus,OH,Open/No arrest,35-54
13683,2014,B,25,male,Columbus,OH,Closed by arrest,19-25
13684,2014,O,24,male,Columbus,OH,Closed by arrest,19-25
13685,2014,B,21,male,Columbus,OH,Closed without arrest,19-25
13686,2014,B,20,male,Columbus,OH,Closed without arrest,19-25
13687,2014,B,22,male,Columbus,OH,Open/No arrest,19-25
13688,2014,B,26,male,Columbus,OH,Closed by arrest,26-34
13689,2014,B,22,male,Columbus,OH,Open/No arrest,19-25
13690,2014,W,48,male,Columbus,OH,Closed by arrest,35-54
13691,2014,W,21,male,Columbus,OH,Closed without arrest,19-25
13692,2014,B,50,male,Columbus,OH,Open/No arrest,35-54
13693,2014,B,50,male,Columbus,OH,Open/No arrest,35-54
13694,2014,B,54,male,Columbus,OH,Closed by arrest,35-54
13695,2014,B,52,male,Columbus,OH,Closed by arrest,35-54
13696,2014,B,18,male,Columbus,OH,Open/No arrest,0-18
13697,2014,B,17,female,Columbus,OH,Closed by arrest,0-18
13698,2014,W,52,male,Columbus,OH,Closed by arrest,35-54
13699,2014,B,20,male,Columbus,OH,Closed by arrest,19-25
13700,2014,B,23,male,Columbus,OH,Closed by arrest,19-25
13701,2014,B,13,male,Columbus,OH,Closed by arrest,0-18
13702,2014,B,29,male,Columbus,OH,Open/No arrest,26-34
13703,2014,B,51,male,Columbus,OH,Open/No arrest,35-54
13704,2014,H,55,male,Columbus,OH,Closed by arrest,55-64
13705,2014,W,61,male,Columbus,OH,Closed by arrest,55-64
13706,2014,W,39,male,Columbus,OH,Closed by arrest,35-54
13707,2014,B,22,male,Columbus,OH,Open/No arrest,19-25
13708,2014,B,26,female,Columbus,OH,Open/No arrest,26-34
13709,2014,B,32,male,Columbus,OH,Open/No arrest,26-34
13710,2014,B,35,male,Columbus,OH,Closed by arrest,35-54
13711,2014,B,39,male,Columbus,OH,Closed by arrest,35-54
13712,2014,B,17,female,Columbus,OH,Closed by arrest,0-18
13713,2014,W,51,female,Columbus,OH,Closed without arrest,35-54
13714,2014,B,22,male,Columbus,OH,Closed by arrest,19-25
13715,2014,B,21,male,Columbus,OH,Closed by arrest,19-25
13716,2014,B,30,male,Columbus,OH,Open/No arrest,26-34
13717,2014,B,50,male,Columbus,OH,Closed by arrest,35-54
13718,2014,W,14,female,Columbus,OH,Closed by arrest,0-18
13719,2014,B,25,male,Columbus,OH,Open/No arrest,19-25
13720,2014,B,62,male,Columbus,OH,Open/No arrest,55-64
13721,2014,B,36,male,Columbus,OH,Closed by arrest,35-54
13722,2014,W,63,male,Columbus,OH,Closed by arrest,55-64
13723,2014,B,23,male,Columbus,OH,Closed by arrest,19-25
13724,2014,B,20,male,Columbus,OH,Open/No arrest,19-25
13725,2014,B,41,female,Columbus,OH,Closed by arrest,35-54
13726,2014,B,34,male,Columbus,OH,Closed by arrest,26-34
13727,2014,B,22,male,Columbus,OH,Open/No arrest,19-25
13728,2014,B,24,male,Columbus,OH,Open/No arrest,19-25
13729,2014,W,22,female,Columbus,OH,Closed by arrest,19-25
13730,2014,B,26,male,Columbus,OH,Open/No arrest,26-34
13731,2014,B,40,male,Columbus,OH,Open/No arrest,35-54
13732,2014,B,24,male,Columbus,OH,Open/No arrest,19-25
13733,2014,W,28,female,Columbus,OH,Open/No arrest,26-34
13734,2014,W,45,male,Columbus,OH,Closed by arrest,35-54
13735,2014,W,49,male,Columbus,OH,Closed without arrest,35-54
13736,2014,B,40,male,Columbus,OH,Closed by arrest,35-54
13737,2014,B,14,female,Columbus,OH,Closed by arrest,0-18
13738,2014,B,34,male,Columbus,OH,Open/No arrest,26-34
13739,2014,B,26,male,Columbus,OH,Open/No arrest,26-34
13740,2014,B,35,male,Columbus,OH,Closed by arrest,35-54
13741,2014,W,19,male,Columbus,OH,Closed by arrest,19-25
13742,2014,B,23,male,Columbus,OH,Open/No arrest,19-25
13743,2014,B,26,male,Columbus,OH,Open/No arrest,26-34
13744,2014,B,Unknown,male,Columbus,OH,Closed by arrest,Unknown
13745,2014,B,14,male,Columbus,OH,Open/No arrest,0-18
13746,2014,W,Unknown,male,Columbus,OH,Open/No arrest,Unknown
13747,2014,W,47,female,Columbus,OH,Closed without arrest,35-54
13748,2013,B,20,male,Columbus,OH,Closed by arrest,19-25
13749,2013,B,24,male,Columbus,OH,Open/No arrest,19-25
13750,2013,B,22,male,Columbus,OH,Closed by arrest,19-25
13751,2013,B,15,male,Columbus,OH,Closed by arrest,0-18
13752,2013,B,30,male,Columbus,OH,Open/No arrest,26-34
13753,2013,B,20,male,Columbus,OH,Open/No arrest,19-25
13754,2013,W,40,male,Columbus,OH,Closed by arrest,35-54
13755,2013,B,36,male,Columbus,OH,Closed by arrest,35-54
13756,2013,B,64,male,Columbus,OH,Closed by arrest,55-64
13757,2013,W,47,female,Columbus,OH,Closed by arrest,35-54
13758,2013,B,41,female,Columbus,OH,Closed by arrest,35-54
13759,2013,B,25,male,Columbus,OH,Open/No arrest,19-25
13760,2013,W,39,male,Columbus,OH,Open/No arrest,35-54
13761,2013,B,52,male,Columbus,OH,Closed by arrest,35-54
13762,2013,B,20,male,Columbus,OH,Open/No arrest,19-25
13763,2013,B,29,male,Columbus,OH,Open/No arrest,26-34
13764,2013,B,32,male,Columbus,OH,Closed by arrest,26-34
13765,2013,A,33,male,Columbus,OH,Closed by arrest,26-34
13766,2013,B,33,male,Columbus,OH,Open/No arrest,26-34
13767,2013,B,46,male,Columbus,OH,Open/No arrest,35-54
13768,2013,W,39,female,Columbus,OH,Closed by arrest,35-54
13769,2013,B,38,male,Columbus,OH,Closed by arrest,35-54
13770,2013,B,17,male,Columbus,OH,Open/No arrest,0-18
13771,2013,B,43,male,Columbus,OH,Closed by arrest,35-54
13772,2013,B,22,male,Columbus,OH,Closed by arrest,19-25
13773,2013,B,49,male,Columbus,OH,Closed without arrest,35-54
13774,2013,B,36,male,Columbus,OH,Closed by arrest,35-54
13775,2013,B,31,male,Columbus,OH,Open/No arrest,26-34
13776,2013,B,37,male,Columbus,OH,Open/No arrest,35-54
13777,2013,W,48,male,Columbus,OH,Open/No arrest,35-54
13778,2013,W,21,female,Columbus,OH,Closed without arrest,19-25
13779,2013,W,1,female,Columbus,OH,Closed by arrest,0-18
13780,2013,B,19,male,Columbus,OH,Open/No arrest,19-25
13781,2013,W,90,female,Columbus,OH,Closed by arrest,65+
13782,2013,B,29,male,Columbus,OH,Open/No arrest,26-34
13783,2013,B,18,male,Columbus,OH,Open/No arrest,0-18
13784,2013,W,29,male,Columbus,OH,Closed by arrest,26-34
13785,2013,B,39,male,Columbus,OH,Open/No arrest,35-54
13786,2013,B,21,male,Columbus,OH,Open/No arrest,19-25
13787,2013,B,25,male,Columbus,OH,Open/No arrest,19-25
13788,2013,B,31,male,Columbus,OH,Open/No arrest,26-34
13789,2013,B,28,male,Columbus,OH,Open/No arrest,26-34
13790,2013,B,19,male,Columbus,OH,Open/No arrest,19-25
13791,2013,B,25,male,Columbus,OH,Closed by arrest,19-25
13792,2013,B,16,male,Columbus,OH,Closed by arrest,0-18
13793,2013,B,45,male,Columbus,OH,Closed by arrest,35-54
13794,2013,W,26,male,Columbus,OH,Closed without arrest,26-34
13795,2013,B,33,male,Columbus,OH,Open/No arrest,26-34
13796,2013,B,22,male,Columbus,OH,Closed by arrest,19-25
13797,2013,O,34,male,Columbus,OH,Closed by arrest,26-34
13798,2013,B,17,male,Columbus,OH,Closed by arrest,0-18
13799,2013,B,20,male,Columbus,OH,Closed by arrest,19-25
13800,2013,B,35,male,Columbus,OH,Closed by arrest,35-54
13801,2013,B,32,male,Columbus,OH,Open/No arrest,26-34
13802,2013,W,76,female,Columbus,OH,Closed by arrest,65+
13803,2013,B,20,male,Columbus,OH,Open/No arrest,19-25
13804,2013,B,27,male,Columbus,OH,Open/No arrest,26-34
13805,2013,W,28,male,Columbus,OH,Closed by arrest,26-34
13806,2013,B,30,male,Columbus,OH,Open/No arrest,26-34
13807,2013,H,44,male,Columbus,OH,Closed by arrest,35-54
13808,2013,W,44,male,Columbus,OH,Closed by arrest,35-54
13809,2013,W,32,male,Columbus,OH,Closed by arrest,26-34
13810,2013,O,3,male,Columbus,OH,Open/No arrest,0-18
13811,2013,W,81,female,Columbus,OH,Closed by arrest,65+
13812,2013,W,56,male,Columbus,OH,Closed by arrest,55-64
13813,2013,W,28,male,Columbus,OH,Closed without arrest,26-34
13814,2013,B,47,female,Columbus,OH,Open/No arrest,35-54
13815,2013,B,18,male,Columbus,OH,Open/No arrest,0-18
13816,2013,B,23,male,Columbus,OH,Closed by arrest,19-25
13817,2013,B,58,male,Columbus,OH,Closed by arrest,55-64
13818,2013,B,30,male,Columbus,OH,Open/No arrest,26-34
13819,2013,B,23,male,Columbus,OH,Closed without arrest,19-25
13820,2013,B,28,male,Columbus,OH,Open/No arrest,26-34
13821,2013,W,22,female,Columbus,OH,Open/No arrest,19-25
13822,2013,B,36,male,Columbus,OH,Closed by arrest,35-54
13823,2013,B,53,female,Columbus,OH,Closed by arrest,35-54
13824,2013,B,4,female,Columbus,OH,Closed by arrest,0-18
13825,2013,W,35,female,Columbus,OH,Closed by arrest,35-54
13826,2013,W,39,male,Columbus,OH,Open/No arrest,35-54
13827,2013,B,31,male,Columbus,OH,Open/No arrest,26-34
13828,2013,B,28,male,Columbus,OH,Open/No arrest,26-34
13829,2013,W,38,male,Columbus,OH,Closed by arrest,35-54
13830,2013,W,34,male,Columbus,OH,Closed by arrest,26-34
13831,2013,B,31,male,Columbus,OH,Open/No arrest,26-34
13832,2013,B,38,male,Columbus,OH,Closed by arrest,35-54
13833,2013,B,23,male,Columbus,OH,Closed by arrest,19-25
13834,2013,B,47,male,Columbus,OH,Closed by arrest,35-54
13835,2013,W,18,male,Columbus,OH,Open/No arrest,0-18
13836,2013,B,26,male,Columbus,OH,Open/No arrest,26-34
13837,2013,B,24,male,Columbus,OH,Open/No arrest,19-25
13838,2013,B,26,male,Columbus,OH,Closed by arrest,26-34
13839,2013,W,44,male,Columbus,OH,Closed without arrest,35-54
13840,2013,B,59,female,Columbus,OH,Closed by arrest,55-64
13841,2012,B,50,male,Columbus,OH,Closed by arrest,35-54
13842,2012,W,33,male,Columbus,OH,Closed without arrest,26-34
13843,2012,W,27,male,Columbus,OH,Closed by arrest,26-34
13844,2012,W,50,male,Columbus,OH,Closed without arrest,35-54
13845,2012,B,27,male,Columbus,OH,Open/No arrest,26-34
13846,2012,B,30,male,Columbus,OH,Open/No arrest,26-34
13847,2012,W,40,male,Columbus,OH,Closed by arrest,35-54
13848,2012,W,45,male,Columbus,OH,Closed by arrest,35-54
13849,2012,B,33,male,Columbus,OH,Closed without arrest,26-34
13850,2012,W,37,female,Columbus,OH,Closed without arrest,35-54
13851,2012,B,40,male,Columbus,OH,Open/No arrest,35-54
13852,2012,B,31,male,Columbus,OH,Open/No arrest,26-34
13853,2012,B,26,male,Columbus,OH,Open/No arrest,26-34
13854,2012,B,36,male,Columbus,OH,Open/No arrest,35-54
13855,2012,B,19,male,Columbus,OH,Open/No arrest,19-25
13856,2012,B,27,male,Columbus,OH,Open/No arrest,26-34
13857,2012,B,17,female,Columbus,OH,Open/No arrest,0-18
13858,2012,B,28,male,Columbus,OH,Open/No arrest,26-34
13859,2012,W,54,male,Columbus,OH,Closed by arrest,35-54
13860,2012,B,30,male,Columbus,OH,Closed by arrest,26-34
13861,2012,W,2,male,Columbus,OH,Closed without arrest,0-18
13862,2012,B,36,male,Columbus,OH,Open/No arrest,35-54
13863,2012,B,17,male,Columbus,OH,Closed by arrest,0-18
13864,2012,B,39,male,Columbus,OH,Open/No arrest,35-54
13865,2012,B,21,male,Columbus,OH,Open/No arrest,19-25
13866,2012,B,42,male,Columbus,OH,Open/No arrest,35-54
13867,2012,B,20,male,Columbus,OH,Closed without arrest,19-25
13868,2012,B,28,male,Columbus,OH,Open/No arrest,26-34
13869,2012,W,26,male,Columbus,OH,Closed by arrest,26-34
13870,2012,H,29,female,Columbus,OH,Closed by arrest,26-34
13871,2012,B,34,male,Columbus,OH,Open/No arrest,26-34
13872,2012,B,20,male,Columbus,OH,Open/No arrest,19-25
13873,2012,B,21,male,Columbus,OH,Open/No arrest,19-25
13874,2012,B,27,male,Columbus,OH,Closed by arrest,26-34
13875,2012,B,39,male,Columbus,OH,Open/No arrest,35-54
13876,2012,B,20,male,Columbus,OH,Open/No arrest,19-25
13877,2012,B,22,male,Columbus,OH,Open/No arrest,19-25
13878,2012,B,43,female,Columbus,OH,Closed by arrest,35-54
13879,2012,B,52,male,Columbus,OH,Closed by arrest,35-54
13880,2012,B,42,male,Columbus,OH,Open/No arrest,35-54
13881,2012,B,21,male,Columbus,OH,Closed by arrest,19-25
13882,2012,W,54,male,Columbus,OH,Closed without arrest,35-54
13883,2012,B,41,male,Columbus,OH,Open/No arrest,35-54
13884,2012,B,39,male,Columbus,OH,Open/No arrest,35-54
13885,2012,B,18,male,Columbus,OH,Open/No arrest,0-18
13886,2012,W,14,male,Columbus,OH,Closed without arrest,0-18
13887,2012,W,17,female,Columbus,OH,Open/No arrest,0-18
13888,2012,B,18,male,Columbus,OH,Open/No arrest,0-18
13889,2012,B,26,male,Columbus,OH,Closed by arrest,26-34
13890,2012,B,47,female,Columbus,OH,Closed by arrest,35-54
13891,2012,B,22,female,Columbus,OH,Open/No arrest,19-25
13892,2012,B,36,male,Columbus,OH,Open/No arrest,35-54
13893,2012,W,67,male,Columbus,OH,Closed without arrest,65+
13894,2012,W,36,male,Columbus,OH,Closed by arrest,35-54
13895,2012,B,22,male,Columbus,OH,Open/No arrest,19-25
13896,2012,B,23,male,Columbus,OH,Open/No arrest,19-25
13897,2012,B,25,male,Columbus,OH,Closed by arrest,19-25
13898,2012,W,22,male,Columbus,OH,Closed by arrest,19-25
13899,2012,B,28,male,Columbus,OH,Closed by arrest,26-34
13900,2012,B,24,male,Columbus,OH,Open/No arrest,19-25
13901,2012,B,47,male,Columbus,OH,Closed by arrest,35-54
13902,2012,B,47,male,Columbus,OH,Closed without arrest,35-54
13903,2012,B,51,male,Columbus,OH,Closed by arrest,35-54
13904,2012,B,30,male,Columbus,OH,Open/No arrest,26-34
13905,2012,B,30,male,Columbus,OH,Closed by arrest,26-34
13906,2012,W,71,female,Columbus,OH,Closed by arrest,65+
13907,2012,B,19,male,Columbus,OH,Open/No arrest,19-25
13908,2012,W,42,male,Columbus,OH,Closed by arrest,35-54
13909,2012,W,28,male,Columbus,OH,Closed by arrest,26-34
13910,2012,B,30,male,Columbus,OH,Open/No arrest,26-34
13911,2012,W,18,male,Columbus,OH,Open/No arrest,0-18
13912,2012,B,18,male,Columbus,OH,Closed by arrest,0-18
13913,2012,W,37,male,Columbus,OH,Closed by arrest,35-54
13914,2012,B,29,male,Columbus,OH,Closed without arrest,26-34
13915,2012,W,78,male,Columbus,OH,Closed by arrest,65+
13916,2012,B,40,male,Columbus,OH,Open/No arrest,35-54
13917,2012,B,18,female,Columbus,OH,Closed by arrest,0-18
13918,2012,B,39,male,Columbus,OH,Closed by arrest,35-54
13919,2012,B,51,male,Columbus,OH,Closed without arrest,35-54
13920,2012,B,19,male,Columbus,OH,Closed by arrest,19-25
13921,2012,B,26,male,Columbus,OH,Closed by arrest,26-34
13922,2012,B,41,male,Columbus,OH,Open/No arrest,35-54
13923,2012,B,24,male,Columbus,OH,Open/No arrest,19-25
13924,2012,W,46,male,Columbus,OH,Open/No arrest,35-54
13925,2012,B,17,male,Columbus,OH,Closed without arrest,0-18
13926,2012,B,47,female,Columbus,OH,Closed without arrest,35-54
13927,2012,B,35,male,Columbus,OH,Open/No arrest,35-54
13928,2012,H,32,male,Columbus,OH,Open/No arrest,26-34
13929,2012,H,31,male,Columbus,OH,Open/No arrest,26-34
13930,2012,B,27,male,Columbus,OH,Open/No arrest,26-34
13931,2011,O,25,female,Columbus,OH,Closed without arrest,19-25
13932,2011,B,52,male,Columbus,OH,Open/No arrest,35-54
13933,2011,W,38,male,Columbus,OH,Open/No arrest,35-54
13934,2011,B,21,male,Columbus,OH,Open/No arrest,19-25
13935,2011,W,71,male,Columbus,OH,Closed without arrest,65+
13936,2011,B,27,male,Columbus,OH,Open/No arrest,26-34
13937,2011,B,33,male,Columbus,OH,Open/No arrest,26-34
13938,2011,B,24,male,Columbus,OH,Open/No arrest,19-25
13939,2011,B,15,male,Columbus,OH,Open/No arrest,0-18
13940,2011,B,42,male,Columbus,OH,Closed by arrest,35-54
13941,2011,O,23,male,Columbus,OH,Open/No arrest,19-25
13942,2011,B,17,female,Columbus,OH,Closed by arrest,0-18
13943,2011,W,43,male,Columbus,OH,Closed by arrest,35-54
13944,2011,W,30,male,Columbus,OH,Closed by arrest,26-34
13945,2011,B,23,male,Columbus,OH,Closed by arrest,19-25
13946,2011,W,25,male,Columbus,OH,Closed by arrest,19-25
13947,2011,B,20,male,Columbus,OH,Closed by arrest,19-25
13948,2011,W,33,male,Columbus,OH,Closed by arrest,26-34
13949,2011,B,22,male,Columbus,OH,Closed by arrest,19-25
13950,2011,B,21,male,Columbus,OH,Open/No arrest,19-25
13951,2011,W,42,male,Columbus,OH,Open/No arrest,35-54
13952,2011,B,19,male,Columbus,OH,Open/No arrest,19-25
13953,2011,B,26,male,Columbus,OH,Closed by arrest,26-34
13954,2011,B,52,male,Columbus,OH,Open/No arrest,35-54
13955,2011,H,37,male,Columbus,OH,Closed by arrest,35-54
13956,2011,W,48,female,Columbus,OH,Closed without arrest,35-54
13957,2011,B,26,male,Columbus,OH,Open/No arrest,26-34
13958,2011,B,32,male,Columbus,OH,Open/No arrest,26-34
13959,2011,B,29,female,Columbus,OH,Open/No arrest,26-34
13960,2011,W,61,female,Columbus,OH,Closed without arrest,55-64
13961,2011,W,62,male,Columbus,OH,Closed by arrest,55-64
13962,2011,B,27,male,Columbus,OH,Open/No arrest,26-34
13963,2011,B,21,male,Columbus,OH,Open/No arrest,19-25
13964,2011,B,24,male,Columbus,OH,Open/No arrest,19-25
13965,2011,B,17,male,Columbus,OH,Closed by arrest,0-18
13966,2011,B,20,female,Columbus,OH,Open/No arrest,19-25
13967,2011,B,22,male,Columbus,OH,Open/No arrest,19-25
13968,2011,W,18,male,Columbus,OH,Open/No arrest,0-18
13969,2011,B,19,male,Columbus,OH,Closed by arrest,19-25
13970,2011,O,24,male,Columbus,OH,Closed by arrest,19-25
13971,2011,B,26,male,Columbus,OH,Closed by arrest,26-34
13972,2011,W,28,female,Columbus,OH,Closed without arrest,26-34
13973,2011,H,24,male,Columbus,OH,Closed by arrest,19-25
13974,2011,B,29,male,Columbus,OH,Open/No arrest,26-34
13975,2011,B,31,male,Columbus,OH,Closed by arrest,26-34
13976,2011,B,22,male,Columbus,OH,Open/No arrest,19-25
13977,2011,B,54,male,Columbus,OH,Closed by arrest,35-54
13978,2011,B,33,male,Columbus,OH,Open/No arrest,26-34
13979,2011,B,28,male,Columbus,OH,Open/No arrest,26-34
13980,2011,W,49,male,Columbus,OH,Closed by arrest,35-54
13981,2011,B,20,male,Columbus,OH,Open/No arrest,19-25
13982,2011,B,22,male,Columbus,OH,Closed without arrest,19-25
13983,2011,B,18,female,Columbus,OH,Closed without arrest,0-18
13984,2011,H,58,male,Columbus,OH,Closed by arrest,55-64
13985,2011,B,25,male,Columbus,OH,Open/No arrest,19-25
13986,2011,W,50,male,Columbus,OH,Closed by arrest,35-54
13987,2011,W,22,male,Columbus,OH,Closed by arrest,19-25
13988,2011,W,68,male,Columbus,OH,Closed by arrest,65+
13989,2011,B,22,male,Columbus,OH,Closed without arrest,19-25
13990,2011,W,41,male,Columbus,OH,Open/No arrest,35-54
13991,2011,B,16,male,Columbus,OH,Closed by arrest,0-18
13992,2011,B,41,male,Columbus,OH,Open/No arrest,35-54
13993,2011,B,43,male,Columbus,OH,Open/No arrest,35-54
