id,armed_with,city,county,state,age,gender,race,body_camera,age_range,year
6698,knife,Valdosta,,GA,43.0,male,W,False,35-54,2021
6703,knife,Harrison Township,,OH,24.0,male,W,False,19-25,2021
7576,gun,Kimberling City,,MO,33.0,male,W,False,26-34,2021
6695,gun,Austin,,AR,24.0,male,W,False,19-25,2021
6700,undetermined,Monahans,,TX,,male,,False,Unknown,2021
6701,gun,Wasilla,,AK,25.0,male,W,False,19-25,2021
6697,gun;vehicle,Reidsville,,GA,51.0,male,W,False,35-54,2021
6699,gun,Palm Bay,,FL,28.0,male,B,False,26-34,2021
6707,undetermined,McLaughlin,,SD,30.0,male,N,False,26-34,2021
6711,knife,Los Angeles,,CA,34.0,male,H,False,26-34,2021
6724,undetermined,Laredo,,TX,21.0,male,H,False,19-25,2021
6704,knife,Muhlenberg Township,,PA,62.0,male,W,False,55-64,2021
6712,gun,Los Angeles,,CA,37.0,male,H,False,35-54,2021
6718,vehicle,Hayward,,CA,22.0,male,B,True,19-25,2021
6708,undetermined,Devils Lake,,ND,44.0,male,N,False,35-54,2021
6710,gun,Wylie,,TX,36.0,male,W,False,35-54,2021
6716,gun,Pensacola,,FL,,male,,False,Unknown,2021
6850,knife,Cypress,,TX,35.0,male,W,True,35-54,2021
6714,gun,Miami,,FL,50.0,male,B,False,35-54,2021
6715,gun,Pasadena,,MD,79.0,male,W,False,65+,2021
6719,gun,Arlington,,TX,46.0,male,H,False,35-54,2021
6713,knife,Los Angeles,,CA,,male,,True,Unknown,2021
6761,knife,Chattanooga,,TN,29.0,male,W,False,26-34,2021
6705,gun,Odenville,,AL,41.0,male,W,False,35-54,2021
6706,knife,Centerville,,GA,48.0,male,W,False,35-54,2021
6734,gun,Hudson,,FL,79.0,male,W,True,65+,2021
6709,unarmed,Sylvania Township,,OH,24.0,male,H,False,19-25,2021
7577,gun,Clear Creek County,,CO,,male,,False,Unknown,2021
7578,gun,Chaves County,,NM,31.0,male,H,False,26-34,2021
7579,gun,Tucson,,AZ,42.0,male,W,False,35-54,2021
7580,gun,Fruithurst,,AL,,male,,False,Unknown,2021
6720,gun,Anderson,,IN,60.0,male,W,False,55-64,2021
6721,knife,Jacksonville,,MO,44.0,male,,False,35-54,2021
7584,gun,Stillwater County,,MT,41.0,male,W,False,35-54,2021
7585,undetermined,Charlotte,,NC,32.0,male,B,False,26-34,2021
6722,gun,Fremont,,CA,34.0,male,H,True,26-34,2021
6725,gun,Forest Park,,IL,35.0,male,B,False,35-54,2021
7586,gun,Canton,,OH,33.0,male,B,False,26-34,2021
7588,knife;vehicle,Phoenix,,AZ,,male,,False,Unknown,2021
7589,gun,Port Salerno,,FL,57.0,male,W,False,55-64,2021
6727,gun,King George County,,VA,35.0,male,B,False,35-54,2021
6730,gun,Chicago,,IL,18.0,male,B,False,0-18,2021
6736,gun,Seaford,,DE,51.0,female,W,False,35-54,2021
7590,vehicle;gun,Mount Pleasant,,TX,,male,,False,Unknown,2021
7603,gun,Calumet City,,IL,26.0,male,B,False,26-34,2021
7604,gun,Kansas City,,MO,31.0,male,B,False,26-34,2021
6726,gun,St. Charles County,,MO,32.0,male,W,False,26-34,2021
6733,undetermined,Virginia Beach,,VA,25.0,male,B,False,19-25,2021
6735,gun,Weld County,,CO,32.0,male,W,False,26-34,2021
6737,gun,Quincy,,MA,36.0,male,W,False,35-54,2021
7639,knife,San Antonio,,TX,57.0,male,W,True,55-64,2021
7641,knife,Hudson,,FL,49.0,male,W,False,35-54,2021
6732,knife,Lompoc,,CA,26.0,male,H,True,26-34,2021
6728,gun,Los Angeles,,CA,38.0,male,B,False,35-54,2021
6729,undetermined,Chicago,,IL,13.0,male,H,True,0-18,2021
6731,gun,Corpus Christi,,TX,33.0,male,W,True,26-34,2021
7642,undetermined,Mason County,,KY,48.0,male,B,False,35-54,2021
6739,gun,Lithia Springs,,GA,41.0,female,W,False,35-54,2021
6752,other,Jacksonville,,FL,32.0,male,B,True,26-34,2021
6758,vehicle,Bristol,,VA,31.0,male,W,False,26-34,2021
6740,gun,DeKalb County,,GA,57.0,male,B,False,55-64,2021
6754,gun,Claremont,,NH,40.0,male,W,False,35-54,2021
6755,gun,Independence,,MO,35.0,male,W,False,35-54,2021
6756,knife,Visalia,,CA,27.0,male,H,False,26-34,2021
6757,gun,Chicago,,IL,22.0,male,H,False,19-25,2021
7640,gun,Barstow,,CA,60.0,male,W,False,55-64,2021
6747,replica,Lakewood,,CO,35.0,male,W,False,35-54,2021
6748,knife,Brighton,,IL,47.0,male,W,False,35-54,2021
6749,gun,Rock Island,,IL,25.0,male,B,False,19-25,2021
6751,gun,Fremont,,CA,36.0,male,B,True,35-54,2021
6742,undetermined,Corona,,CA,,male,,False,Unknown,2021
6744,gun,Hurdle Mills,,NC,,male,,False,Unknown,2021
6746,gun,Salem,,OR,22.0,male,W,False,19-25,2021
6750,gun,Long Beach,,CA,,female,,True,Unknown,2021
6753,knife;vehicle,Washington,,DC,25.0,male,B,False,19-25,2021
6738,gun,Douglas County,,CO,23.0,male,W,True,19-25,2021
6741,undetermined,Moreno Valley,,CA,40.0,male,H,False,35-54,2021
6743,gun,Phoenix,,AZ,26.0,male,H,False,26-34,2021
6745,knife,Corvallis,,OR,32.0,male,W,True,26-34,2021
6760,undetermined,New York,,NY,21.0,male,H,False,19-25,2021
6838,gun,Birmingham,,AL,28.0,male,B,True,26-34,2021
6759,gun,Anadarko,,OK,25.0,male,N,True,19-25,2021
6763,replica,Honolulu,,HI,16.0,male,A,True,0-18,2021
6766,undetermined,Buena Vista,,NJ,41.0,male,W,False,35-54,2021
6762,knife,Oneonta,,NY,23.0,male,W,False,19-25,2021
6764,gun,Miami,,FL,40.0,female,W,False,35-54,2021
6765,gun,Redding,,CA,26.0,male,W,False,26-34,2021
6776,gun,Philadelphia,,PA,24.0,male,B,False,19-25,2021
6811,replica,Daly City,,CA,44.0,male,B,False,35-54,2021
6773,gun,Tallahassee,,FL,,male,,True,Unknown,2021
6772,blunt_object,Whitewater,,CA,40.0,male,,False,35-54,2021
6774,gun,Bethel Township,,OH,50.0,male,W,False,35-54,2021
6777,gun,Georgetown,,KY,31.0,male,B,False,26-34,2021
6836,undetermined,Hotchkiss,,CO,26.0,female,W,False,26-34,2021
7638,gun,Lena,,IL,52.0,male,W,False,35-54,2021
6769,gun,San Fernando,,CA,48.0,male,,False,35-54,2021
6770,gun,Metairie,,LA,30.0,male,B,False,26-34,2021
6771,blunt_object,Rockford,,IL,27.0,male,B,True,26-34,2021
6775,knife,San Marcos,,TX,,male,,False,Unknown,2021
6835,gun,Salt Lake City,,UT,31.0,male,W,False,26-34,2021
6767,undetermined,Brooklyn Center,,MN,20.0,male,B,True,19-25,2021
7637,unknown,Del Rio,,TX,34.0,female,W,False,26-34,2021
6768,gun,Bremen,,GA,28.0,male,B,False,26-34,2021
6781,gun,Knoxville,,TN,17.0,male,B,True,0-18,2021
6832,gun,Westerville,,OH,27.0,male,B,True,26-34,2021
6834,knife,Decatur,,GA,35.0,male,B,True,35-54,2021
6778,knife,Leonardtown,,MD,16.0,male,W,False,0-18,2021
6829,gun,Garden City,,ID,58.0,male,W,False,55-64,2021
6830,gun,Saltlick Township,,PA,67.0,male,W,False,65+,2021
6831,gun,San Diego,,CA,36.0,male,H,False,35-54,2021
6779,unknown,Mars Hill,,ME,28.0,male,W,False,26-34,2021
6780,knife,Houston,,TX,46.0,male,H,True,35-54,2021
6784,unarmed,Honolulu,,HI,29.0,male,B,True,26-34,2021
6786,gun,San Antonio,,TX,,male,,False,Unknown,2021
6792,knife,North Lauderdale,,FL,26.0,male,W,False,26-34,2021
6826,gun,Roswell,,NM,22.0,male,H,False,19-25,2021
6827,gun,Tuscaloosa,,AL,29.0,male,B,True,26-34,2021
6828,gun,Cleveland,,OH,25.0,male,B,True,19-25,2021
6787,undetermined,San Antonio,,TX,33.0,male,W,True,26-34,2021
6788,gun,San Antonio,,TX,25.0,male,H,True,19-25,2021
6789,replica,Portland,,OR,46.0,male,W,False,35-54,2021
6825,gun,Ventana Ranch,,NM,51.0,male,,False,35-54,2021
6782,gun,Winter Haven,,FL,52.0,male,B,False,35-54,2021
6821,gun,Fort Lupton,,CO,60.0,male,W,False,55-64,2021
6823,undetermined,Kingman,,AZ,29.0,male,W,False,26-34,2021
6824,gun,Hayward,,CA,26.0,male,,True,26-34,2021
6783,gun,Burnsville,,MN,30.0,male,W,True,26-34,2021
6798,gun,Fort Worth,,TX,31.0,male,B,True,26-34,2021
6791,gun,Dothan,,AL,39.0,male,B,False,35-54,2021
6796,replica,Dallas,,TX,28.0,male,H,False,26-34,2021
6797,gun,Aransas Pass,,TX,52.0,male,H,True,35-54,2021
6799,gun,Detroit,,MI,27.0,male,,False,26-34,2021
7636,vehicle,El Paso County,,CO,38.0,male,W,False,35-54,2021
6790,knife,Columbus,,OH,16.0,female,B,True,0-18,2021
6806,gun,San Antonio,,TX,37.0,male,H,False,35-54,2021
6807,gun,San Antonio,,TX,28.0,male,W,False,26-34,2021
7635,gun,Lakewood,,CO,,male,,False,Unknown,2021
6793,blunt_object,Escondido,,CA,59.0,male,,True,55-64,2021
6794,undetermined,Elizabeth City,,NC,42.0,male,B,True,35-54,2021
6795,gun,Worcester,,MA,31.0,male,A,False,26-34,2021
6812,gun,Colorado Springs,,CO,37.0,male,W,False,35-54,2021
6800,gun,Casa Grande,,AZ,52.0,male,W,False,35-54,2021
6803,gun,Rosenberg,,TX,41.0,male,B,False,35-54,2021
6805,gun,Billings,,MT,26.0,male,W,False,26-34,2021
6801,gun,Webbers Falls,,OK,29.0,male,W,False,26-34,2021
6802,knife,Nashville,,TN,32.0,male,B,True,26-34,2021
6804,unarmed,Los Angeles,,CA,34.0,male,W,True,26-34,2021
6810,gun,Bakersfield,,CA,20.0,male,W,True,19-25,2021
7633,gun,Los Angeles,,CA,50.0,male,H,False,35-54,2021
7632,knife,Reading Township,,MI,32.0,male,H,True,26-34,2021
6808,gun,Los Angeles,,CA,,male,,False,Unknown,2021
6809,gun,Lincoln County,,MO,21.0,male,W,False,19-25,2021
6817,gun,Kansas City,,MO,25.0,male,B,False,19-25,2021
6820,gun,Washington,,DC,36.0,male,B,True,35-54,2021
6815,undetermined,Canon City,,CO,28.0,male,W,False,26-34,2021
6816,gun,Nashville,,TN,23.0,male,W,True,19-25,2021
6819,gun,South Haven,,IN,30.0,male,W,False,26-34,2021
6847,gun,Green Bay,,WI,62.0,male,W,False,55-64,2021
6813,gun,Hamilton Township,,OH,57.0,male,W,False,55-64,2021
7630,blunt_object,Glendale,,AZ,45.0,male,H,False,35-54,2021
7631,unknown,Langley,,VA,31.0,male,W,False,26-34,2021
6814,gun,Camden County,,GA,37.0,female,B,True,35-54,2021
6833,knife,Mesquite,,TX,27.0,male,B,True,26-34,2021
6837,gun,Las Vegas,,NV,50.0,male,W,False,35-54,2021
6891,gun,San Andreas,,CA,47.0,male,H,True,35-54,2021
7629,vehicle,Casper,,WY,42.0,male,W,False,35-54,2021
6843,gun,Rutledge,,TN,52.0,male,W,False,35-54,2021
6839,gun,Clarksville,,TN,54.0,male,B,False,35-54,2021
6840,other,Oklahoma City,,OK,34.0,male,W,True,26-34,2021
6845,gun,Riverside,,CA,34.0,male,H,False,26-34,2021
6846,gun,Baltimore,,MD,56.0,male,B,True,55-64,2021
6841,gun,Greenville,,SC,62.0,male,W,True,55-64,2021
6844,gun,Leicester,,MA,24.0,male,W,False,19-25,2021
7628,unknown,Glendale,,AZ,28.0,male,W,False,26-34,2021
6842,gun,Lancaster,,TX,29.0,male,B,False,26-34,2021
6857,knife,Boynton Beach,,FL,27.0,male,H,False,26-34,2021
6859,gun,Stockton,,CA,30.0,male,B,False,26-34,2021
7626,gun,Alvarado,,TX,19.0,male,H,False,19-25,2021
7627,undetermined,Killeen,,TX,40.0,male,B,False,35-54,2021
6851,gun,Fremont,,NE,33.0,male,W,False,26-34,2021
6852,gun,Rochester,,NY,28.0,male,W,True,26-34,2021
6854,gun,Rapid Valley,,SD,24.0,male,N,False,19-25,2021
6855,gun,Denver,,CO,,male,,False,Unknown,2021
7623,knife,Grottoes,,VA,,male,W,False,Unknown,2021
7624,gun,Indianapolis,,IN,48.0,male,B,True,35-54,2021
7625,undetermined,Campo,,CA,26.0,male,,False,26-34,2021
6848,gun,Birmingham,,AL,39.0,male,W,False,35-54,2021
6849,knife,Baltimore,,MD,49.0,male,B,True,35-54,2021
6858,gun,Omaha,,NE,34.0,male,W,True,26-34,2021
7622,replica,Grandview,,MO,17.0,male,W,False,0-18,2021
6862,gun,Dickinson,,ND,35.0,male,B,False,35-54,2021
6863,undetermined,Peoria,,AZ,32.0,male,W,True,26-34,2021
7621,knife,Monterey Park,,CA,,male,,False,Unknown,2021
6860,undetermined,Decatur,,GA,21.0,male,B,False,19-25,2021
6864,gun,Montgomery,,AL,32.0,male,B,False,26-34,2021
6865,gun,Rogue River,,OR,32.0,male,W,False,26-34,2021
6892,undetermined,Modesto,,CA,16.0,male,W,True,0-18,2021
6902,vehicle,Englewood,,CO,22.0,male,W,True,19-25,2021
7620,gun,Blount County,,AL,32.0,male,W,False,26-34,2021
6861,vehicle,Eaton County,,MI,19.0,male,W,False,19-25,2021
6870,knife,Denver,,CO,52.0,male,,False,35-54,2021
6871,gun,Champaign,,IL,24.0,male,B,False,19-25,2021
6866,gun,Washington County,,VA,31.0,male,W,False,26-34,2021
6867,gun,Pittsburg,,CA,31.0,male,,True,26-34,2021
6869,knife,Manorville,,NY,44.0,male,W,False,35-54,2021
6868,gun,Albany,,GA,23.0,male,B,False,19-25,2021
6878,gun,Norwood,,LA,,male,,False,Unknown,2021
6882,gun,Houston,,TX,25.0,male,B,True,19-25,2021
6873,gun;knife,Churchland,,NC,,male,W,False,Unknown,2021
6880,replica,Beaver Township,,MI,63.0,male,,False,55-64,2021
6881,gun,Adel,,GA,31.0,male,B,False,26-34,2021
6872,gun,Athens,,GA,38.0,male,B,False,35-54,2021
6874,knife,Parkersburg,,WV,34.0,male,,False,26-34,2021
6875,gun,College Station,,TX,21.0,male,B,False,19-25,2021
6877,gun,Red Bud,,IL,27.0,male,W,False,26-34,2021
6886,gun,Kings County,,CA,30.0,male,H,False,26-34,2021
6888,unarmed,Williams Township,,PA,55.0,male,W,False,55-64,2021
6883,undetermined,Nogales,,AZ,39.0,male,W,False,35-54,2021
6885,gun,Washington,,DC,26.0,male,B,True,26-34,2021
6887,replica,Villa Park,,IL,25.0,male,W,False,19-25,2021
6884,gun,Lenexa,,KS,34.0,male,B,False,26-34,2021
7619,gun,Holy Cross,,AK,34.0,male,,False,26-34,2021
6889,gun,Columbia,,MO,38.0,male,W,False,35-54,2021
6890,knife,San Tan Valley,,AZ,80.0,male,,False,65+,2021
7618,gun,Clarkville,,TN,33.0,male,H,False,26-34,2021
7616,gun,Cedar Hill,,MO,36.0,male,W,False,35-54,2021
7617,gun,Jacksonville,,FL,37.0,male,W,True,35-54,2021
7615,gun,Placentia,,CA,,male,,False,Unknown,2021
6897,gun,Louisville,,KY,32.0,male,W,False,26-34,2021
6899,vehicle,Antlers,,OK,48.0,male,W,False,35-54,2021
6901,gun,Denver,,CO,29.0,male,B,False,26-34,2021
6894,gun,Tucson,,AZ,33.0,male,W,True,26-34,2021
6895,gun,San Jose,,CA,31.0,male,B,False,26-34,2021
6896,gun,Jemison,,AL,71.0,male,W,False,65+,2021
6900,gun,Milwaukee,,WI,47.0,male,H,True,35-54,2021
7613,gun,Yucca Valley,,CA,29.0,male,B,False,26-34,2021
7614,gun,Madison Parish,,LA,29.0,male,B,False,26-34,2021
6893,gun,Independence,,KY,29.0,male,W,False,26-34,2021
6898,replica,Berwick,,LA,37.0,male,W,False,35-54,2021
6904,knife,Ray City,,GA,48.0,male,W,False,35-54,2021
6914,undetermined,Sumrall,,MS,43.0,male,W,False,35-54,2021
6903,gun,Hot Springs,,AR,34.0,male,W,False,26-34,2021
6906,gun,Arvada,,CO,24.0,male,H,False,19-25,2021
6936,undetermined,Cartwright,,OK,27.0,male,W,False,26-34,2021
6923,gun,Minneapolis,,MN,32.0,male,B,False,26-34,2021
7612,knife,San Antonio,,TX,18.0,male,H,False,0-18,2021
6910,knife,Tucson,,AZ,45.0,male,W,True,35-54,2021
6911,gun,Whittier,,CA,,male,,False,Unknown,2021
6915,gun,Rochester,,NY,29.0,male,B,False,26-34,2021
6924,undetermined,Overton County,,TN,42.0,male,W,False,35-54,2021
7610,gun,Braintree,,MA,34.0,male,W,False,26-34,2021
7611,gun,Denver,,CO,31.0,male,W,False,26-34,2021
6908,gun,Tulsa,,OK,28.0,male,H,False,26-34,2021
6909,knife,Green Forest,,AR,34.0,male,A,False,26-34,2021
6913,gun,Spalding County,,GA,29.0,male,W,False,26-34,2021
7609,gun,Tulsa,,OK,,male,,False,Unknown,2021
6907,undetermined,Happy Valley,,OR,44.0,male,W,False,35-54,2021
6918,gun,Scottsbluff,,NE,47.0,male,W,False,35-54,2021
6920,gun,Jefferson City,,MO,32.0,male,W,False,26-34,2021
6921,gun,Round Rock,,TX,39.0,male,H,True,35-54,2021
6922,knife,Bayonne,,NJ,47.0,male,,True,35-54,2021
7608,gun,Garden City,,MO,42.0,female,W,False,35-54,2021
6917,gun,Columbus,,GA,33.0,male,W,False,26-34,2021
6932,vehicle,Espanola,,NM,38.0,male,H,False,35-54,2021
6919,gun,Atlanta,,GA,36.0,male,B,False,35-54,2021
7606,vehicle,Barstow,,CA,58.0,male,H,False,55-64,2021
7607,knife,Forest Hill,,TX,32.0,male,B,True,26-34,2021
6925,gun,Walker County,,AL,64.0,male,,False,55-64,2021
6926,vehicle,Fulshear,,TX,53.0,male,,True,35-54,2021
6927,knife,Salt Lake City,,UT,39.0,male,,True,35-54,2021
7605,gun,Wilcox,,AZ,21.0,male,B,False,19-25,2021
6933,gun,Delaware Township,,PA,70.0,male,W,False,65+,2021
6931,undetermined,Wallkill,,NY,31.0,male,W,True,26-34,2021
6930,gun,Acworth,,GA,20.0,male,H,False,19-25,2021
6943,gun,Hilo,,HI,34.0,male,,True,26-34,2021
6945,gun,Denver,,CO,30.0,male,H,False,26-34,2021
6942,knife,Calexico,,CA,65.0,male,H,True,65+,2021
6944,unknown,Abbeville,,SC,54.0,male,,False,35-54,2021
6946,gun,Pittsfield,,NH,52.0,male,W,False,35-54,2021
6990,gun,Bakersfield,,CA,25.0,male,H,True,19-25,2021
7600,blunt_object,Birmingham,,AL,43.0,male,H,False,35-54,2021
6939,gun,Jackson,,MS,28.0,male,B,False,26-34,2021
6941,gun,Westmoreland,,TN,48.0,male,W,False,35-54,2021
6956,gun;vehicle,Menifee,,CA,,male,,False,Unknown,2021
6958,gun,Wolcott,,IN,56.0,male,W,False,55-64,2021
6934,vehicle,Holly Springs,,GA,29.0,male,B,False,26-34,2021
6935,gun;vehicle,Amherst County,,VA,35.0,male,W,False,35-54,2021
6937,undetermined,Bessemer City,,NC,44.0,male,W,False,35-54,2021
6938,replica,Alford,,FL,,male,W,False,Unknown,2021
6955,knife,Harrison,,AR,40.0,male,W,False,35-54,2021
6957,undetermined,Leonia,,NJ,,male,,False,Unknown,2021
7599,gun,Eureka County,,NV,34.0,male,W,False,26-34,2021
6954,gun,Covington,,KY,35.0,male,W,False,35-54,2021
6951,knife,Hilo,,HI,31.0,male,W,True,26-34,2021
6953,gun,Encinitas,,CA,40.0,male,,False,35-54,2021
6947,gun,Flint,,MI,19.0,female,B,False,19-25,2021
6950,gun,Wichita,,KS,28.0,male,W,True,26-34,2021
6952,gun,Lee County,,AL,20.0,male,B,False,19-25,2021
6948,gun,Kansas City,,KS,25.0,male,H,True,19-25,2021
6978,replica,Graham County,,NC,31.0,male,W,False,26-34,2021
6972,gun,Arvada,,CO,40.0,male,W,False,35-54,2021
6973,undetermined,Lonoke,,AR,17.0,male,W,True,0-18,2021
7598,unarmed,Heath Township,,MI,31.0,male,W,False,26-34,2021
6998,gun,Murray,,UT,33.0,male,H,False,26-34,2021
7000,gun,Luray,,VA,39.0,male,B,False,35-54,2021
7001,gun,De Soto,,MO,26.0,male,W,False,26-34,2021
7596,vehicle,Fontana,,CA,,male,,False,Unknown,2021
7597,gun,New Berlin,,WI,57.0,male,W,False,55-64,2021
8609,gun,Covington,,GA,27.0,male,W,False,26-34,2021
6993,gun,Santa Fe,,NM,29.0,male,,False,26-34,2021
6994,knife,Walnut,,MS,39.0,male,W,False,35-54,2021
6996,gun;vehicle,Santa Fe,,NM,32.0,male,H,False,26-34,2021
6997,gun,Greenville,,SC,40.0,male,B,False,35-54,2021
6999,undetermined,Norwalk,,CA,,male,B,False,Unknown,2021
6966,undetermined,Stockton Lake,,MO,,male,W,False,Unknown,2021
6971,undetermined,Portland,,OR,40.0,male,W,False,35-54,2021
6983,gun,Cumming,,GA,40.0,male,H,False,35-54,2021
6984,undetermined,Iron River,,MI,45.0,male,,False,35-54,2021
6985,unknown,Washington,,NC,48.0,male,W,False,35-54,2021
6986,gun,Monroe,,GA,52.0,male,W,False,35-54,2021
6987,gun,Barrow County,,GA,29.0,male,W,False,26-34,2021
6991,gun,Bakersfield,,CA,30.0,male,H,True,26-34,2021
6992,gun,Whiteville,,NC,54.0,male,W,False,35-54,2021
6965,gun,McDonald,,TN,54.0,male,W,True,35-54,2021
6967,replica,Fairbanks,,AK,23.0,male,W,False,19-25,2021
6979,gun,Kansas City,,KS,60.0,male,W,True,55-64,2021
6982,gun,Grand Junction,,CO,,male,,False,Unknown,2021
6989,vehicle,Fife,,WA,,male,,False,Unknown,2021
7594,gun,Lander,,WY,24.0,male,W,False,19-25,2021
7595,gun,College Station,,TX,22.0,male,B,False,19-25,2021
6981,unknown,Texarkana,,AR,37.0,male,,True,35-54,2021
7593,gun;vehicle,Winthrop,,MA,28.0,male,W,False,26-34,2021
6964,undetermined,Graham,,TX,39.0,male,W,False,35-54,2021
6980,gun,Plainville,,KS,29.0,female,W,False,26-34,2021
7003,undetermined,Roswell,,NM,25.0,male,,False,19-25,2021
6963,gun,Corpus Christi,,TX,24.0,male,B,False,19-25,2021
6969,knife,Commerce City,,CO,,male,H,False,Unknown,2021
6970,knife,Azusa,,CA,,male,,False,Unknown,2021
6977,gun,Siskiyou County,,CA,35.0,male,A,True,35-54,2021
7592,gun,Arleta,,CA,26.0,male,H,True,26-34,2021
6962,gun,Flour Bluff,,TX,32.0,male,W,False,26-34,2021
6975,undetermined,Bayard,,NE,58.0,male,W,False,55-64,2021
6974,gun,Calhoun County,,SC,51.0,male,W,False,35-54,2021
6976,gun,Atlanta,,GA,29.0,male,B,False,26-34,2021
7002,gun,Florence,,KY,33.0,male,W,False,26-34,2021
7071,gun,South Ogden,,UT,56.0,male,,False,55-64,2021
7004,gun,Kingsport,,TN,54.0,female,W,False,35-54,2021
7385,gun,Spartanburg,,SC,45.0,male,B,False,35-54,2021
7591,knife,Douglas County,,GA,23.0,male,,False,19-25,2021
7386,replica,Traphill,,NC,37.0,male,W,False,35-54,2021
7005,gun,Tampa,,FL,40.0,male,B,True,35-54,2021
7013,gun,Salemburg,,NC,49.0,male,N,False,35-54,2021
7020,undetermined,Olivia,,MN,32.0,male,H,False,26-34,2021
7022,undetermined,Newton,,NJ,,male,B,True,Unknown,2021
7024,gun,Ravenna Township,,OH,36.0,male,W,False,35-54,2021
7387,gun,San Antonio,,TX,28.0,male,H,True,26-34,2021
7018,gun,Carterville,,IL,52.0,male,W,False,35-54,2021
7019,gun,Paso Robles,,CA,32.0,male,H,False,26-34,2021
7021,gun,Houston,,TX,,male,,True,Unknown,2021
7023,knife,Danville,,KY,33.0,male,W,False,26-34,2021
7017,knife,Medford,,OR,34.0,male,W,True,26-34,2021
7388,blunt_object,Santa Fe,,NM,45.0,male,H,True,35-54,2021
7010,gun,New York,,NY,,male,,True,Unknown,2021
7012,replica,Phoenix,,AZ,64.0,male,W,False,55-64,2021
7016,gun,Presque Isle,,ME,53.0,male,,False,35-54,2021
7009,knife,Salem,,OR,22.0,male,H,False,19-25,2021
7011,gun,Chicago,,IL,34.0,male,B,True,26-34,2021
7391,gun,Doyline,,LA,59.0,male,W,False,55-64,2021
7006,gun,Bennington Township,,MI,37.0,male,W,False,35-54,2021
7026,gun,North East,,MD,24.0,male,W,False,19-25,2021
7044,gun,Shiprock,,NM,36.0,male,H,False,35-54,2021
7025,vehicle,Ontario,,CA,,male,,False,Unknown,2021
7027,gun,Escambia County,,FL,22.0,male,W,True,19-25,2021
7045,other,Horizon City,,TX,21.0,male,H,False,19-25,2021
7049,gun,Baltimore,,MD,32.0,male,B,False,26-34,2021
7048,gun,Houston,,TX,32.0,male,H,True,26-34,2021
7392,gun,Albuquerque,,NM,31.0,male,B,False,26-34,2021
7046,replica,Los Angeles,,CA,,male,,True,Unknown,2021
7032,gun,Roswell,,NM,64.0,male,W,False,55-64,2021
7043,gun,Hailey,,ID,51.0,female,W,False,35-54,2021
7050,gun,Gaithersburg,,MD,21.0,male,B,True,19-25,2021
7031,gun,Savannah,,GA,36.0,male,B,True,35-54,2021
7040,gun,Las Vegas,,NM,30.0,male,H,False,26-34,2021
7042,gun,Canton,,MS,,male,B,False,Unknown,2021
7047,unknown,Wise County,,VA,16.0,male,,False,0-18,2021
7039,gun,Malbis,,AL,35.0,male,W,True,35-54,2021
7041,gun,Houston,,TX,35.0,male,B,True,35-54,2021
7395,gun,Tucson,,AZ,35.0,male,B,False,35-54,2021
7036,vehicle,Cairo,,GA,43.0,male,W,True,35-54,2021
7037,gun,Toledo,,OH,50.0,male,W,True,35-54,2021
7394,gun,Flathead County,,MT,24.0,male,,False,19-25,2021
7030,replica,Salinas,,CA,19.0,male,H,True,19-25,2021
7038,gun,West Hanover Township,,PA,35.0,male,W,False,35-54,2021
7068,knife,Phoenix,,AZ,31.0,male,H,False,26-34,2021
7397,knife,Davenport,,FL,37.0,male,,False,35-54,2021
7033,gun,Duncan,,OK,43.0,male,W,False,35-54,2021
7034,gun,Boerne,,TX,25.0,male,W,False,19-25,2021
7035,gun,Philadelphia,,PA,40.0,male,,False,35-54,2021
7056,gun,San Diego,,CA,22.0,male,H,False,19-25,2021
7028,replica,Boise,,ID,31.0,male,W,True,26-34,2021
7029,undetermined,Atlanta,,GA,38.0,male,B,False,35-54,2021
7059,gun,Crowley,,LA,,male,,False,Unknown,2021
7398,gun,Wasco,,CA,41.0,male,W,True,35-54,2021
7057,knife,Gobles,,MI,39.0,male,W,False,35-54,2021
7058,knife,Los Angeles,,CA,58.0,male,H,False,55-64,2021
7399,unarmed,San Antonio,,TX,29.0,female,H,False,26-34,2021
7052,gun,Calumet City,,IL,55.0,male,B,False,55-64,2021
7053,vehicle,Las Vegas,,NV,60.0,male,W,False,55-64,2021
7054,vehicle,Dolton,,IL,19.0,female,B,True,19-25,2021
7055,unknown,Gaines Township,,PA,56.0,male,W,False,55-64,2021
7400,gun,Cottonwood,,AL,35.0,male,,False,35-54,2021
7402,vehicle,Nelsonville,,OH,37.0,male,W,True,35-54,2021
7403,knife,Wetumpka,,AL,32.0,male,W,False,26-34,2021
7063,knife,Mansfield,,OH,39.0,male,B,False,35-54,2021
7062,unknown,Celina,,TX,44.0,male,,False,35-54,2021
7061,knife,Yulee,,FL,39.0,male,,False,35-54,2021
7069,gun,Woodville,,CA,31.0,male,H,False,26-34,2021
7404,gun,Centennial,,CO,49.0,male,W,False,35-54,2021
7064,replica,Conshohocken,,PA,22.0,male,W,False,19-25,2021
7066,gun,Waco,,TX,76.0,male,W,False,65+,2021
7070,gun,Nashville,,TN,22.0,male,B,False,19-25,2021
7306,knife,Arlington,,VA,27.0,male,W,False,26-34,2021
7065,unknown,Mifflin Township,,OH,,male,W,False,Unknown,2021
7067,gun,Glendora,,CA,21.0,male,W,False,19-25,2021
